"Target URL:","https://twitter.com/Catshealdeprsn","","","","","","","","","","",""
"Search Query:","from:Catshealdeprsn include:retweets include:nativeretweets","","","","","","","","","","",""
"Cats That Heal Your Depression","@Catshealdeprsn","","","","","","","","","","",""
"Tweet range:","<unspecified> (unknown) ~ <unspecified> (unknown)","","","","","","","","","","",""
"Image : on  /  GIF : off  /  Video : on  /  No media : off  /  include RTs : off","","","","","","","","","","","",""
"Tweet date","Action date","Display name","Username","Tweet URL","Media type","Media URL","Saved filename","Remarks","Tweet content","Replies","Retweets","Likes"
"2021/04/09 00:55:14","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380383783229267968","Image","https://pbs.twimg.com/media/Eygbu_EUcAIrwoQ?format=jpg&name=orig","Catshealdeprsn-1380383783229267968-20210409_005514-img1.jpg","","https://t.co/dtti157YxN",6,463,2735
"2021/04/08 23:48:22","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380366953441849345","Image","https://pbs.twimg.com/media/EygMbYVUUAEix49?format=jpg&name=orig","Catshealdeprsn-1380366953441849345-20210408_234822-img1.jpg","","He a chef https://t.co/rhuTxvkqtE",22,2112,8672
"2021/04/08 21:40:47","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380334845771931648","Video","https://video.twimg.com/ext_tw_video/1380334781016072199/pu/vid/640x800/eU965M6TXZY4idao.mp4?tag=12","Catshealdeprsn-1380334845771931648-20210408_214047-vid1.mp4","","https://t.co/HARNqB1LR2",13,551,2293
"2021/04/08 20:52:23","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380322667362873345","Video","https://video.twimg.com/ext_tw_video/1380322633728724995/pu/vid/576x1082/25pPKTrajtjB8gmq.mp4?tag=12","Catshealdeprsn-1380322667362873345-20210408_205223-vid1.mp4","","https://t.co/8nvK9lEd70",23,961,4007
"2021/04/08 15:37:09","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380243333788798976","Video","https://video.twimg.com/ext_tw_video/1380243237902852097/pu/vid/532x640/8rR44uMuTAHUqj2Y.mp4?tag=12","Catshealdeprsn-1380243333788798976-20210408_153709-vid1.mp4","","https://t.co/YedlDjeGda",11,740,3863
"2021/04/08 14:08:26","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380221009349931011","Video","https://video.twimg.com/ext_tw_video/1380220918820048897/pu/vid/640x1138/BT5EhonJx5ii5nDK.mp4?tag=12","Catshealdeprsn-1380221009349931011-20210408_140826-vid1.mp4","","Cat defies Gravity 😳 https://t.co/p6Ua99IgwB",27,1175,5026
"2021/04/08 12:34:39","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380197409142140931","Image","https://pbs.twimg.com/media/EydyNxpUUAAUsvz?format=jpg&name=orig","Catshealdeprsn-1380197409142140931-20210408_123439-img1.jpg","","https://t.co/93XMPaG1E7",11,1806,7887
"2021/04/08 12:34:39","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380197409142140931","Image","https://pbs.twimg.com/media/EydyOU8VIAMsZYx?format=jpg&name=orig","Catshealdeprsn-1380197409142140931-20210408_123439-img2.jpg","","https://t.co/93XMPaG1E7",11,1806,7887
"2021/04/08 10:53:35","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380171972085043201","Video","https://video.twimg.com/ext_tw_video/1380171938572607488/pu/vid/576x1024/SAWQVxtKiAQ8rDG0.mp4?tag=12","Catshealdeprsn-1380171972085043201-20210408_105335-vid1.mp4","","https://t.co/P5cEAPYtcK",463,19161,89307
"2021/04/08 09:42:14","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380154018417246213","Image","https://pbs.twimg.com/media/EydKwOTWYAEBK5-?format=jpg&name=orig","Catshealdeprsn-1380154018417246213-20210408_094214-img1.jpg","","https://t.co/hgP0zqc1ko",10,422,2379
"2021/04/08 09:42:14","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380154018417246213","Image","https://pbs.twimg.com/media/EydKwh4XMAwCrsZ?format=jpg&name=orig","Catshealdeprsn-1380154018417246213-20210408_094214-img2.jpg","","https://t.co/hgP0zqc1ko",10,422,2379
"2021/04/08 08:19:39","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380133233254223878","Image","https://pbs.twimg.com/media/Eyc32N5U4AQMNNV?format=jpg&name=orig","Catshealdeprsn-1380133233254223878-20210408_081939-img1.jpg","","https://t.co/8aU0MVTiT9",5,289,1932
"2021/04/08 08:19:39","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380133233254223878","Image","https://pbs.twimg.com/media/Eyc32xtVEAIZ1IB?format=jpg&name=orig","Catshealdeprsn-1380133233254223878-20210408_081939-img2.jpg","","https://t.co/8aU0MVTiT9",5,289,1932
"2021/04/08 06:40:31","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380108286272307202","Video","https://video.twimg.com/ext_tw_video/1380108241925894145/pu/vid/640x800/Kx-gPjwh7FSv02wx.mp4?tag=12","Catshealdeprsn-1380108286272307202-20210408_064031-vid1.mp4","","https://t.co/9PC6dxAzle",209,11484,36207
"2021/04/08 05:34:24","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380091649972301828","Image","https://pbs.twimg.com/media/EycSCc7VEAEx_9o?format=jpg&name=orig","Catshealdeprsn-1380091649972301828-20210408_053424-img1.jpg","","https://t.co/qMMRw9hLYR",48,1040,5550
"2021/04/08 05:34:24","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380091649972301828","Image","https://pbs.twimg.com/media/EycSCoEVIAIZJa7?format=jpg&name=orig","Catshealdeprsn-1380091649972301828-20210408_053424-img2.jpg","","https://t.co/qMMRw9hLYR",48,1040,5550
"2021/04/08 01:33:16","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380030965364350982","Video","https://video.twimg.com/ext_tw_video/1380030874821926919/pu/vid/640x1138/Qp7mqOO3ynpIDGL1.mp4?tag=12","Catshealdeprsn-1380030965364350982-20210408_013316-vid1.mp4","","I think he wants some food https://t.co/6KzC6fx0sj",45,1641,6506
"2021/04/08 00:30:58","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380015285973905409","Image","https://pbs.twimg.com/media/EybMkckVoAM_f3B?format=jpg&name=orig","Catshealdeprsn-1380015285973905409-20210408_003058-img1.jpg","","https://t.co/sxCbAKl56K",19,1150,5026
"2021/04/08 00:30:58","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1380015285973905409","Image","https://pbs.twimg.com/media/EybMlIbVIAEBqJw?format=jpg&name=orig","Catshealdeprsn-1380015285973905409-20210408_003058-img2.jpg","","https://t.co/sxCbAKl56K",19,1150,5026
"2021/04/07 22:54:30","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379991010680266754","Video","https://video.twimg.com/ext_tw_video/1379990779876110337/pu/vid/640x800/jQ8J7YD8BvgdsRvO.mp4?tag=12","Catshealdeprsn-1379991010680266754-20210407_225430-vid1.mp4","","https://t.co/8rVDEio3cD",18,400,1986
"2021/04/07 13:37:52","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379850929508257794","Image","https://pbs.twimg.com/media/EyY3Gx6U4AArXHJ?format=jpg&name=orig","Catshealdeprsn-1379850929508257794-20210407_133752-img1.jpg","","https://t.co/RNu2ycnBWD",6,426,2816
"2021/04/07 11:42:32","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379821905964756993","Image","https://pbs.twimg.com/media/EyYcsybVgAQMnwh?format=jpg&name=orig","Catshealdeprsn-1379821905964756993-20210407_114232-img1.jpg","","https://t.co/M7hs55DJvo",22,1866,7575
"2021/04/07 11:42:32","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379821905964756993","Image","https://pbs.twimg.com/media/EyYctBsVEAAsz0x?format=jpg&name=orig","Catshealdeprsn-1379821905964756993-20210407_114232-img2.jpg","","https://t.co/M7hs55DJvo",22,1866,7575
"2021/04/07 11:42:32","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379821905964756993","Image","https://pbs.twimg.com/media/EyYctO-VEAEAi1T?format=jpg&name=orig","Catshealdeprsn-1379821905964756993-20210407_114232-img3.jpg","","https://t.co/M7hs55DJvo",22,1866,7575
"2021/04/07 11:42:32","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379821905964756993","Image","https://pbs.twimg.com/media/EyYctdGVoAY_ewy?format=jpg&name=orig","Catshealdeprsn-1379821905964756993-20210407_114232-img4.jpg","","https://t.co/M7hs55DJvo",22,1866,7575
"2021/04/07 09:42:06","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379791596741222411","Image","https://pbs.twimg.com/media/EyYBJOFVIAMRZre?format=jpg&name=orig","Catshealdeprsn-1379791596741222411-20210407_094206-img1.jpg","","no talk me i’m manifesting https://t.co/3DAI3zykB5",10,983,4253
"2021/04/07 08:34:00","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379774458508976137","Video","https://video.twimg.com/ext_tw_video/1379774416523993094/pu/vid/576x1024/5TT-Oo4Qj5TR14VU.mp4?tag=12","Catshealdeprsn-1379774458508976137-20210407_083400-vid1.mp4","","https://t.co/8odvornLcq",25,901,3660
"2021/04/07 07:21:17","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379756160618688512","Image","https://pbs.twimg.com/media/EyXg5-kU8AEbPB9?format=jpg&name=orig","Catshealdeprsn-1379756160618688512-20210407_072117-img1.jpg","","https://t.co/7e7mmrqwie",14,1039,4823
"2021/04/07 07:21:17","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379756160618688512","Image","https://pbs.twimg.com/media/EyXg6lbVIAMkcBM?format=jpg&name=orig","Catshealdeprsn-1379756160618688512-20210407_072117-img2.jpg","","https://t.co/7e7mmrqwie",14,1039,4823
"2021/04/07 05:57:10","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379734989059674115","Image","https://pbs.twimg.com/media/EyXNp3oUYAkGz5P?format=jpg&name=orig","Catshealdeprsn-1379734989059674115-20210407_055710-img1.jpg","","Open for a surprise https://t.co/EFrrAvfY4o",6,331,2687
"2021/04/07 04:01:48","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379705957333168130","Video","https://video.twimg.com/ext_tw_video/1379705914316320768/pu/vid/640x1262/y9YsXYQ16jQyNdzD.mp4?tag=12","Catshealdeprsn-1379705957333168130-20210407_040148-vid1.mp4","","https://t.co/gtlFL6Smmf",18,936,3214
"2021/04/07 01:57:16","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379674619146166272","Image","https://pbs.twimg.com/media/EyWWv25VcAMtMW6?format=jpg&name=orig","Catshealdeprsn-1379674619146166272-20210407_015716-img1.jpg","","https://t.co/7KYrSYpSxH",12,711,3428
"2021/04/07 01:57:16","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379674619146166272","Image","https://pbs.twimg.com/media/EyWWwNyVcAA1Qv6?format=jpg&name=orig","Catshealdeprsn-1379674619146166272-20210407_015716-img2.jpg","","https://t.co/7KYrSYpSxH",12,711,3428
"2021/04/06 23:08:55","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379632251885920257","Video","https://video.twimg.com/ext_tw_video/1379631980334043136/pu/vid/480x600/AzecAqg_j0l_JluV.mp4?tag=12","Catshealdeprsn-1379632251885920257-20210406_230855-vid1.mp4","","https://t.co/CA7gLaUDFg",88,5105,14623
"2021/04/06 20:19:43","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379589669420036096","Image","https://pbs.twimg.com/media/EyVJfHLU8AAfp1C?format=jpg&name=orig","Catshealdeprsn-1379589669420036096-20210406_201943-img1.jpg","","https://t.co/V3E6UxPLtl",25,1099,5505
"2021/04/06 20:19:43","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379589669420036096","Image","https://pbs.twimg.com/media/EyVJfhIVcAASqxd?format=jpg&name=orig","Catshealdeprsn-1379589669420036096-20210406_201943-img2.jpg","","https://t.co/V3E6UxPLtl",25,1099,5505
"2021/04/06 19:36:29","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379578788229484546","Image","https://pbs.twimg.com/media/EyU_j5UU4AAiBti?format=jpg&name=orig","Catshealdeprsn-1379578788229484546-20210406_193629-img1.jpg","","https://t.co/iipUYFf9N5",13,545,3482
"2021/04/06 17:27:25","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379546308969603072","Video","https://video.twimg.com/ext_tw_video/1379546265000636416/pu/vid/576x1024/NmXwEqoKGwQTaj_5.mp4?tag=12","Catshealdeprsn-1379546308969603072-20210406_172725-vid1.mp4","","🥺 https://t.co/DqoXL5LST4",26,1416,5295
"2021/04/06 13:36:08","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379488103400796160","Video","https://video.twimg.com/ext_tw_video/1379487679176306689/pu/vid/524x960/gDTFgYEn2IYrI6AW.mp4?tag=12","Catshealdeprsn-1379488103400796160-20210406_133608-vid1.mp4","","Let me kiss your beautiful paw my lady https://t.co/wq9lEaXdG0",85,3648,11198
"2021/04/06 12:02:42","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379464589692182531","Video","https://video.twimg.com/ext_tw_video/1379464314403229701/pu/vid/512x640/tXNSfz61uDukBNX9.mp4?tag=12","Catshealdeprsn-1379464589692182531-20210406_120242-vid1.mp4","","https://t.co/U4x1TL8cK5",30,1188,5167
"2021/04/06 10:42:21","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379444372433895428","Image","https://pbs.twimg.com/media/EyTFVUCVcAAJ4Br?format=jpg&name=orig","Catshealdeprsn-1379444372433895428-20210406_104221-img1.jpg","","https://t.co/CDSTSkXAQ7",23,459,2190
"2021/04/06 10:42:21","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379444372433895428","Image","https://pbs.twimg.com/media/EyTFVwNUYAIyhQ7?format=jpg&name=orig","Catshealdeprsn-1379444372433895428-20210406_104221-img2.jpg","","https://t.co/CDSTSkXAQ7",23,459,2190
"2021/04/06 10:42:21","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379444372433895428","Image","https://pbs.twimg.com/media/EyTFV7vUYAUqMGd?format=jpg&name=orig","Catshealdeprsn-1379444372433895428-20210406_104221-img3.jpg","","https://t.co/CDSTSkXAQ7",23,459,2190
"2021/04/06 10:42:21","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379444372433895428","Image","https://pbs.twimg.com/media/EyTFWGmVcAIIz9u?format=jpg&name=orig","Catshealdeprsn-1379444372433895428-20210406_104221-img4.jpg","","https://t.co/CDSTSkXAQ7",23,459,2190
"2021/04/06 09:31:10","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379426456724381698","Image","https://pbs.twimg.com/media/EyS1CONVcA06wn3?format=jpg&name=orig","Catshealdeprsn-1379426456724381698-20210406_093110-img1.jpg","","https://t.co/PrGLMQFt8v",137,9965,31450
"2021/04/06 09:31:10","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379426456724381698","Image","https://pbs.twimg.com/media/EyS1C6cVEAEcdGU?format=jpg&name=orig","Catshealdeprsn-1379426456724381698-20210406_093110-img2.jpg","","https://t.co/PrGLMQFt8v",137,9965,31450
"2021/04/06 08:31:56","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379411548712493059","Video","https://video.twimg.com/ext_tw_video/1379411498691260416/pu/vid/640x752/bVBHFiWnIyylGpw6.mp4?tag=12","Catshealdeprsn-1379411548712493059-20210406_083156-vid1.mp4","","https://t.co/Qn7FnICbOn",15,770,3719
"2021/04/06 07:03:29","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379389289751048195","Image","https://pbs.twimg.com/media/EySTNwYVIAIw7FG?format=jpg&name=orig","Catshealdeprsn-1379389289751048195-20210406_070329-img1.jpg","","https://t.co/QWGP7UvV1i",6,594,3173
"2021/04/06 05:25:24","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379364608528449539","Image","https://pbs.twimg.com/media/EyR8zOZVEAEHM_0?format=jpg&name=orig","Catshealdeprsn-1379364608528449539-20210406_052524-img1.jpg","","https://t.co/HMAFi0Js58",9,771,3451
"2021/04/06 04:26:44","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379349842397306880","Image","https://pbs.twimg.com/media/EyRvWiMVgAE7kG6?format=jpg&name=orig","Catshealdeprsn-1379349842397306880-20210406_042644-img1.jpg","","https://t.co/gTimAL60vH",14,1005,4883
"2021/04/06 04:26:44","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379349842397306880","Image","https://pbs.twimg.com/media/EyRvW92VgAM_Bsf?format=jpg&name=orig","Catshealdeprsn-1379349842397306880-20210406_042644-img2.jpg","","https://t.co/gTimAL60vH",14,1005,4883
"2021/04/06 04:26:44","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379349842397306880","Image","https://pbs.twimg.com/media/EyRvXfbVcAEjHTF?format=jpg&name=orig","Catshealdeprsn-1379349842397306880-20210406_042644-img3.jpg","","https://t.co/gTimAL60vH",14,1005,4883
"2021/04/06 02:28:46","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379320158552879104","Image","https://pbs.twimg.com/media/EyRUVMKU4AYYoLd?format=jpg&name=orig","Catshealdeprsn-1379320158552879104-20210406_022846-img1.jpg","","https://t.co/h5nVNGVT8H",12,1081,4280
"2021/04/06 02:28:46","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379320158552879104","Image","https://pbs.twimg.com/media/EyRUV1mU8AYSDAo?format=jpg&name=orig","Catshealdeprsn-1379320158552879104-20210406_022846-img2.jpg","","https://t.co/h5nVNGVT8H",12,1081,4280
"2021/04/06 02:28:46","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379320158552879104","Image","https://pbs.twimg.com/media/EyRUWdsU8AgVBci?format=jpg&name=orig","Catshealdeprsn-1379320158552879104-20210406_022846-img3.jpg","","https://t.co/h5nVNGVT8H",12,1081,4280
"2021/04/06 02:28:46","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379320158552879104","Image","https://pbs.twimg.com/media/EyRUXKQUYAIF9Ke?format=jpg&name=orig","Catshealdeprsn-1379320158552879104-20210406_022846-img4.jpg","","https://t.co/h5nVNGVT8H",12,1081,4280
"2021/04/06 00:53:42","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379296232284119040","Image","https://pbs.twimg.com/media/EyQ-mi_U4AA3Kef?format=jpg&name=orig","Catshealdeprsn-1379296232284119040-20210406_005342-img1.jpg","","https://t.co/E6xmyiqjC2",24,1210,6183
"2021/04/06 00:53:42","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379296232284119040","Image","https://pbs.twimg.com/media/EyQ-mx-UUAIkpcy?format=jpg&name=orig","Catshealdeprsn-1379296232284119040-20210406_005342-img2.jpg","","https://t.co/E6xmyiqjC2",24,1210,6183
"2021/04/05 23:49:54","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379280176014520321","Video","https://video.twimg.com/ext_tw_video/1379280073757319171/pu/vid/720x1280/D7Bgvkg_Te8BPuvw.mp4?tag=12","Catshealdeprsn-1379280176014520321-20210405_234954-vid1.mp4","","https://t.co/STR9o1ci6R",43,847,3092
"2021/04/05 22:26:04","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379259077541294090","Video","https://video.twimg.com/ext_tw_video/1379259012076597250/pu/vid/540x960/75ToVjJlNbwb-flc.mp4?tag=12","Catshealdeprsn-1379259077541294090-20210405_222604-vid1.mp4","","https://t.co/zzGVhwmTrB",16,627,2581
"2021/04/05 20:31:31","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379230253692809216","Image","https://pbs.twimg.com/media/EyQClnHVoAAZCYD?format=jpg&name=orig","Catshealdeprsn-1379230253692809216-20210405_203131-img1.jpg","","https://t.co/3ul3G5GLMk",31,1558,6043
"2021/04/05 20:31:31","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379230253692809216","Image","https://pbs.twimg.com/media/EyQClz9UcAIr2KA?format=jpg&name=orig","Catshealdeprsn-1379230253692809216-20210405_203131-img2.jpg","","https://t.co/3ul3G5GLMk",31,1558,6043
"2021/04/05 20:31:31","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379230253692809216","Image","https://pbs.twimg.com/media/EyQCmg4VIAAznr2?format=jpg&name=orig","Catshealdeprsn-1379230253692809216-20210405_203131-img3.jpg","","https://t.co/3ul3G5GLMk",31,1558,6043
"2021/04/05 20:31:31","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379230253692809216","Image","https://pbs.twimg.com/media/EyQCmxRVoAMUiCT?format=jpg&name=orig","Catshealdeprsn-1379230253692809216-20210405_203131-img4.jpg","","https://t.co/3ul3G5GLMk",31,1558,6043
"2021/04/05 16:42:54","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379172718222798848","Video","https://video.twimg.com/ext_tw_video/1379172649687900161/pu/vid/576x1082/uM24sghkvUU-9Jzh.mp4?tag=12","Catshealdeprsn-1379172718222798848-20210405_164254-vid1.mp4","","https://t.co/hDOPQNT2LL",52,2034,7365
"2021/04/05 13:17:22","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379120993738706945","Image","https://pbs.twimg.com/media/EyOfFoFVEAUPbRF?format=jpg&name=orig","Catshealdeprsn-1379120993738706945-20210405_131722-img1.jpg","","https://t.co/rXi2oIIHhG",8,509,3348
"2021/04/05 13:17:22","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379120993738706945","Image","https://pbs.twimg.com/media/EyOfHP5VoAIy3xQ?format=jpg&name=orig","Catshealdeprsn-1379120993738706945-20210405_131722-img2.jpg","","https://t.co/rXi2oIIHhG",8,509,3348
"2021/04/05 13:17:22","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379120993738706945","Image","https://pbs.twimg.com/media/EyOfJO-VgAIwXNC?format=jpg&name=orig","Catshealdeprsn-1379120993738706945-20210405_131722-img3.jpg","","https://t.co/rXi2oIIHhG",8,509,3348
"2021/04/05 13:17:22","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379120993738706945","Image","https://pbs.twimg.com/media/EyOfKtIU8AAMQPs?format=jpg&name=orig","Catshealdeprsn-1379120993738706945-20210405_131722-img4.jpg","","https://t.co/rXi2oIIHhG",8,509,3348
"2021/04/05 11:29:49","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379093929237225472","Video","https://video.twimg.com/ext_tw_video/1379093732234985473/pu/vid/480x600/xSlaZOZnGbIFAAeQ.mp4?tag=12","Catshealdeprsn-1379093929237225472-20210405_112949-vid1.mp4","","HE KISSED THE CAMERA https://t.co/6w96m3GN1t",1169,48147,172705
"2021/04/05 10:47:44","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379083339206782979","Image","https://pbs.twimg.com/media/EyN8-oDU4Acq07-?format=jpg&name=orig","Catshealdeprsn-1379083339206782979-20210405_104744-img1.jpg","","The perfect cookies do not exist.. https://t.co/XmEdWZSTlX",53,2419,10557
"2021/04/05 10:47:44","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379083339206782979","Image","https://pbs.twimg.com/media/EyN8_KPUYAIn56G?format=jpg&name=orig","Catshealdeprsn-1379083339206782979-20210405_104744-img2.jpg","","The perfect cookies do not exist.. https://t.co/XmEdWZSTlX",53,2419,10557
"2021/04/05 09:58:09","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379070858711375876","Video","https://video.twimg.com/ext_tw_video/1379070704780410880/pu/vid/540x960/XLhZNyaeXKtIbwg2.mp4?tag=12","Catshealdeprsn-1379070858711375876-20210405_095809-vid1.mp4","","https://t.co/fvdNh1C5je",12,938,4313
"2021/04/05 09:21:43","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379061689321103364","Image","https://pbs.twimg.com/media/EyNpS-2UUAc-POU?format=jpg&name=orig","Catshealdeprsn-1379061689321103364-20210405_092143-img1.jpg","","https://t.co/rKtT6icY8r",13,1360,4842
"2021/04/05 08:03:05","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379041903732121605","Image","https://pbs.twimg.com/media/EyNXS4IUUAIV9Xx?format=jpg&name=orig","Catshealdeprsn-1379041903732121605-20210405_080305-img1.jpg","","https://t.co/dNGiOQWvbF",48,2174,8481
"2021/04/05 08:03:05","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379041903732121605","Image","https://pbs.twimg.com/media/EyNXTWdVEAEcEMS?format=jpg&name=orig","Catshealdeprsn-1379041903732121605-20210405_080305-img2.jpg","","https://t.co/dNGiOQWvbF",48,2174,8481
"2021/04/05 06:47:26","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1379022865127727105","Video","https://video.twimg.com/ext_tw_video/1379022836807831557/pu/vid/362x640/qWKI4wimlej1iXAz.mp4?tag=12","Catshealdeprsn-1379022865127727105-20210405_064726-vid1.mp4","","https://t.co/ep472VcTqe",39,1282,5646
"2021/04/05 04:21:28","","Cats That Heal Your Depression","@Catshealdeprsn","https://twitter.com/Catshealdeprsn/status/1378986130771566592","Image","https://pbs.twimg.com/media/EyMkjiMVgAQK6TY?format=jpg&name=orig","Catshealdeprsn-1378986130771566592-20210405_042128-img1.jpg","","https://t.co/jpiA6VmPf4",23,613,4140
